Date,SKU_ID,Item_Name,Category,Warehouse,Opening_Stock,Stock_In,Stock_Out,Unit_Price,Closing_Stock,Sales_Value,Reorder_Level,Supplier,Lead_Time_Days,Discount_Applied,Is_Subscriber,Review_Rating,Return_Rate,Purchase_Frequency,Stock_Turnover
10-11-2024,SKU100655,Sandals,Clothing,WH_A,394,81,235,402.89,240,94679.15,74,Supplier_Z,17,0,1,4,0.159,8,0.741
20-12-2024,SKU100656,Socks,Clothing,WH_C,135,20,320,106.27,0,34006.4,19,Supplier_Z,17,1,0,5,0.008,7,4.741
03-03-2024,SKU100657,Jacket,Clothing,WH_C,217,178,232,1049.28,163,243432.96,26,Supplier_W,20,1,0,3,0.095,4,1.221
20-03-2024,SKU100658,Dress,Accessories,WH_A,108,224,167,1326.45,165,221517.15,67,Supplier_X,20,1,0,3,0.084,8,1.223
04-01-2024,SKU100659,Shorts,Accessories,WH_C,377,264,232,940.97,409,218305.04,44,Supplier_W,4,0,0,2,0.04,10,0.59
16-05-2025,SKU100660,Socks,Clothing,WH_A,406,268,4,809.43,670,3237.72,13,Supplier_Y,25,1,1,4,0.117,4,0.007
22-09-2025,SKU100661,Jeans,Clothing,WH_A,118,250,44,936.1,324,41188.4,53,Supplier_X,13,0,0,4,0.077,12,0.199
09-09-2025,SKU100662,Coat,Footwear,WH_C,393,272,45,1573.98,620,70829.1,100,Supplier_Y,15,0,0,5,0.04,5,0.089
28-04-2024,SKU100663,Shorts,Footwear,WH_C,17,271,163,115.35,125,18802.05,84,Supplier_X,13,0,1,4,0.165,8,2.296
04-04-2024,SKU100664,Coat,Clothing,WH_C,331,279,168,1578.45,442,265179.6,76,Supplier_X,6,1,0,3,0.132,2,0.435
26-01-2024,SKU100665,Shirt,Clothing,WH_C,422,222,334,1349.37,310,450689.58,37,Supplier_W,17,0,1,5,0.002,10,0.913
07-06-2024,SKU100666,Cap,Footwear,WH_A,153,74,163,520.78,64,84887.14,20,Supplier_Z,24,0,0,4,0.1,8,1.502
28-05-2024,SKU100667,Socks,Footwear,WH_C,10,150,255,1073.24,0,273676.2,12,Supplier_Z,25,0,1,5,0.054,5,51
23-06-2024,SKU100668,Shirt,Clothing,WH_C,137,104,65,146.12,176,9497.8,109,Supplier_X,27,0,0,4,0.183,5,0.415
13-09-2025,SKU100669,Shirt,Accessories,WH_B,386,41,259,790.2,168,204661.8,12,Supplier_W,13,0,0,2,0.145,7,0.935
21-06-2024,SKU100670,Tie,Accessories,WH_C,61,175,87,389.38,149,33876.06,34,Supplier_Y,20,0,0,5,0.122,4,0.829
27-08-2025,SKU100671,Sunglasses,Clothing,WH_C,70,244,239,93.49,75,22344.11,85,Supplier_Y,18,0,0,5,0.018,3,3.297
22-04-2025,SKU100672,Sunglasses,Clothing,WH_A,60,252,310,746.32,2,231359.2,21,Supplier_Z,12,0,0,4,0.186,6,10
21-01-2025,SKU100673,Belt,Footwear,WH_A,131,273,58,1465.92,346,85023.36,58,Supplier_Z,14,0,1,1,0.029,6,0.243
13-12-2024,SKU100674,Jacket,Footwear,WH_B,60,91,169,1845.99,0,311972.31,65,Supplier_Y,15,0,1,1,0.09,10,5.633
24-12-2023,SKU100675,Coat,Accessories,WH_C,487,10,257,1341.41,240,344742.37,62,Supplier_Y,11,1,1,3,0.136,12,0.707
27-06-2024,SKU100676,Hat,Clothing,WH_C,391,151,45,833.84,497,37522.8,105,Supplier_W,29,0,0,4,0.099,6,0.101
07-09-2024,SKU100677,T-Shirt,Footwear,WH_C,357,188,1,1999.02,544,1999.02,113,Supplier_Y,23,0,0,3,0.176,7,0.002
16-04-2025,SKU100678,Hat,Accessories,WH_C,268,163,128,601.74,303,77022.72,19,Supplier_W,15,0,0,1,0.167,4,0.448
29-03-2024,SKU100679,Coat,Accessories,WH_C,11,125,268,414.91,0,111195.88,28,Supplier_Z,8,0,0,5,0.027,3,48.727
26-12-2024,SKU100680,Dress,Accessories,WH_C,34,210,325,954.18,0,310108.5,56,Supplier_Y,8,0,0,5,0.124,3,19.118
03-04-2025,SKU100681,Jacket,Footwear,WH_B,485,96,277,1034.58,304,286578.66,63,Supplier_Z,13,0,0,3,0.01,3,0.702
14-11-2024,SKU100682,Watch,Footwear,WH_C,437,46,16,741.91,467,11870.56,116,Supplier_X,21,0,0,2,0.144,2,0.035
26-05-2025,SKU100683,Blouse2,Clothing,WH_C,50,223,186,1406.22,87,261556.92,16,Supplier_X,29,0,0,3,0.147,6,2.715
23-07-2024,SKU100684,Scarf,Clothing,WH_C,42,56,341,408.54,0,139312.14,97,Supplier_X,13,1,1,4,0.069,1,16.238
24-08-2025,SKU100685,Tie,Accessories,WH_B,227,74,325,1045.16,0,339677,48,Supplier_Y,12,0,0,4,0.157,6,2.863
20-02-2025,SKU100686,T-Shirt,Accessories,WH_C,110,253,115,1025.25,248,117903.75,41,Supplier_Z,25,0,0,3,0.131,8,0.642
19-11-2023,SKU100687,Hat,Footwear,WH_B,321,150,258,1656.38,213,427346.04,32,Supplier_Y,17,0,1,3,0.101,6,0.966
02-10-2024,SKU100688,T-Shirt,Footwear,WH_A,14,58,365,1857.59,0,678020.35,59,Supplier_Z,15,1,1,2,0.091,2,52.143
30-10-2024,SKU100689,Watch,Clothing,WH_C,176,85,248,1343.37,13,333155.76,28,Supplier_W,25,0,1,3,0.022,7,2.624
19-12-2024,SKU100690,Coat,Clothing,WH_B,161,169,197,645.47,133,127157.59,76,Supplier_Y,10,0,0,4,0.106,12,1.34
05-09-2025,SKU100691,Socks,Clothing,WH_A,38,145,336,1394.74,0,468632.64,34,Supplier_X,7,0,0,4,0.031,3,17.684
14-11-2024,SKU100692,Jacket,Footwear,WH_B,25,32,226,540.17,0,122078.42,34,Supplier_W,4,1,1,3,0.131,9,18.08
15-11-2023,SKU100693,Shirt,Accessories,WH_B,111,2,176,1934.76,0,340517.76,15,Supplier_Z,18,0,1,5,0.119,12,3.171
08-03-2024,SKU100694,Socks,Clothing,WH_A,452,283,242,1653.61,493,400173.62,106,Supplier_Y,15,0,1,4,0.058,11,0.512
20-10-2024,SKU100695,Dress,Clothing,WH_C,431,256,356,890.82,331,317131.92,106,Supplier_Z,21,0,1,4,0.049,8,0.934
13-09-2025,SKU100696,Scarf,Footwear,WH_C,472,125,34,1579.47,563,53701.98,24,Supplier_Z,11,0,0,4,0.095,6,0.066
05-02-2024,SKU100697,Shorts,Clothing,WH_B,50,112,134,846.88,28,113481.92,72,Supplier_Y,17,0,1,3,0.102,1,3.436
16-08-2025,SKU100698,Hat,Accessories,WH_A,481,292,305,195.49,468,59624.45,29,Supplier_Y,8,1,1,2,0.16,2,0.643
05-10-2025,SKU100699,Sneakers,Footwear,WH_C,366,47,9,1428.2,404,12853.8,52,Supplier_Z,10,1,0,3,0.061,12,0.023
18-09-2024,SKU100700,Blouse2,Clothing,WH_B,387,274,182,839,479,152698,115,Supplier_Z,26,0,1,1,0.081,8,0.42
03-05-2024,SKU100701,Hat,Clothing,WH_A,97,194,201,1864.12,90,374688.12,105,Supplier_W,16,0,1,3,0.069,6,2.15
30-04-2025,SKU100702,Hat,Footwear,WH_B,410,224,18,647.79,616,11660.22,97,Supplier_X,7,0,0,4,0.079,1,0.035
18-12-2023,SKU100703,Bag,Footwear,WH_A,374,212,22,1694.5,564,37279,76,Supplier_Z,19,1,0,5,0.113,9,0.047
11-10-2025,SKU100704,Jeans,Clothing,WH_C,169,281,94,1376.85,356,129423.9,13,Supplier_X,24,0,1,4,0.111,8,0.358
23-03-2025,SKU100705,Scarf,Accessories,WH_C,55,137,63,1713.98,129,107980.74,117,Supplier_W,9,1,0,4,0.072,2,0.685
31-03-2024,SKU100706,Jeans,Footwear,WH_B,220,69,219,619.17,70,135598.23,15,Supplier_X,11,0,0,5,0.12,10,1.51
26-05-2024,SKU100707,Socks,Accessories,WH_C,324,298,95,949.62,527,90213.9,68,Supplier_X,18,0,0,4,0.123,12,0.223
31-10-2025,SKU100708,Tie,Clothing,WH_C,145,69,352,1655.1,0,582595.2,61,Supplier_W,20,0,0,3,0.105,5,4.855
10-02-2025,SKU100709,Sweater,Accessories,WH_A,444,207,264,1305.45,387,344638.8,28,Supplier_Z,30,0,1,4,0.09,3,0.635
18-05-2025,SKU100710,Shirt,Clothing,WH_C,259,199,380,751.85,78,285703,35,Supplier_X,15,0,0,3,0.016,1,2.255
07-05-2025,SKU100711,Tie,Clothing,WH_A,128,58,156,1048.39,30,163548.84,57,Supplier_Z,20,1,0,4,0.108,7,1.975
17-07-2024,SKU100712,Sunglasses,Clothing,WH_A,49,258,206,1992.39,101,410432.34,98,Supplier_Z,12,0,1,4,0.143,9,2.747
01-12-2024,SKU100713,Shirt,Clothing,WH_B,339,164,273,1496.6,230,408571.8,64,Supplier_Y,3,0,1,3,0.043,12,0.96
23-06-2025,SKU100714,Sweater,Accessories,WH_A,325,244,337,1248.32,232,420683.84,98,Supplier_Z,23,0,0,3,0.156,11,1.21
20-07-2024,SKU100715,Cap,Clothing,WH_C,403,83,245,1664.43,241,407785.35,68,Supplier_Z,20,0,1,4,0.117,7,0.761
16-10-2025,SKU100716,Blouse,Clothing,WH_A,19,113,198,911.96,0,180568.08,83,Supplier_X,21,0,0,4,0.048,3,20.842
30-01-2025,SKU100717,Socks,Accessories,WH_A,173,233,284,1902.62,122,540344.08,47,Supplier_Z,4,0,0,4,0.033,6,1.925
17-11-2023,SKU100718,Socks,Footwear,WH_B,282,261,371,1126.44,172,417909.24,93,Supplier_Z,29,1,0,2,0.049,3,1.634
06-07-2024,SKU100719,Sneakers,Accessories,WH_C,25,171,82,687.4,114,56366.8,14,Supplier_Y,6,0,0,5,0.152,4,1.18
15-07-2024,SKU100720,T-Shirt,Accessories,WH_C,159,17,316,217.74,0,68805.84,51,Supplier_Y,13,1,0,1,0.05,1,3.975
12-11-2023,SKU100721,Bag,Accessories,WH_C,9,234,132,782.61,111,103304.52,117,Supplier_X,5,0,0,5,0.137,2,2.2
05-03-2024,SKU100722,Sandals,Clothing,WH_A,81,156,104,1158.84,133,120519.36,44,Supplier_X,11,0,0,4,0.109,1,0.972
15-11-2024,SKU100723,Sweater,Clothing,WH_C,255,210,369,1421.33,96,524470.77,78,Supplier_Y,12,0,1,2,0.109,10,2.103
11-01-2024,SKU100724,Socks,Clothing,WH_C,104,280,236,1756.48,148,414529.28,108,Supplier_Y,30,0,0,3,0.171,2,1.873
01-04-2024,SKU100725,Watch,Footwear,WH_A,139,195,68,1890.72,266,128568.96,12,Supplier_W,4,0,0,3,0.175,4,0.336
18-06-2024,SKU100726,Skirt,Clothing,WH_B,201,114,183,249.79,132,45711.57,50,Supplier_Z,9,0,0,5,0.107,6,1.099
03-07-2024,SKU100727,Sweater,Footwear,WH_B,343,159,117,1221.76,385,142945.92,41,Supplier_X,17,0,0,5,0.013,11,0.321
02-05-2024,SKU100728,Sunglasses,Clothing,WH_A,23,154,179,1349.85,0,241623.15,45,Supplier_X,29,1,0,2,0.032,12,15.565
15-08-2024,SKU100729,Bag,Accessories,WH_B,372,50,270,385.52,152,104090.4,39,Supplier_Z,21,0,0,3,0.19,8,1.031
09-01-2024,SKU100730,Sweater,Clothing,WH_B,434,283,89,1113.92,628,99138.88,48,Supplier_Z,12,1,1,2,0.027,10,0.168
11-06-2024,SKU100731,Cap,Footwear,WH_B,421,72,87,702.93,406,61154.91,102,Supplier_X,26,0,1,3,0.167,9,0.21
26-09-2025,SKU100732,Blouse2,Footwear,WH_C,45,109,82,200.96,72,16478.72,99,Supplier_Y,22,1,1,5,0.108,10,1.402
10-02-2025,SKU100733,Hat,Clothing,WH_B,216,285,19,178.44,482,3390.36,118,Supplier_Y,16,1,0,5,0.023,7,0.054
09-07-2025,SKU100734,Sandals,Accessories,WH_C,391,220,106,1530.47,505,162229.82,98,Supplier_Z,6,0,1,4,0.184,4,0.237
20-02-2024,SKU100735,,Clothing,WH_B,54,8,328,1250.14,0,410045.92,69,Supplier_X,27,0,0,3,0.186,7,12.148
14-02-2024,SKU100736,Shirt,Clothing,WH_C,77,81,347,1444.49,0,501238.03,65,Supplier_Z,13,0,0,4,0.123,1,9.013
01-04-2025,SKU100737,Shirt,Clothing,WH_A,490,293,271,1386.29,512,375684.59,85,Supplier_Y,5,0,1,3,0.078,11,0.541
26-11-2024,SKU100738,Scarf,Accessories,WH_A,158,21,330,311.91,0,102930.3,91,Supplier_W,25,1,0,5,0.121,12,4.177
16-12-2024,SKU100739,Sneakers,Footwear,WH_B,343,98,97,345.55,344,33518.35,67,Supplier_W,19,0,1,5,0.126,10,0.282
08-04-2025,SKU100740,Sandals,Accessories,WH_C,271,169,231,542.34,209,125280.54,35,Supplier_Y,9,0,0,3,0.124,11,0.962
25-02-2025,SKU100741,Scarf,Footwear,WH_A,147,189,374,828.25,0,309765.5,88,Supplier_Z,28,1,0,1,0.147,11,5.088
16-10-2025,SKU100742,Sandals,Footwear,WH_A,37,105,56,1881.39,86,105357.84,14,Supplier_W,13,0,1,5,0.013,6,0.911
13-08-2025,SKU100743,Socks,Footwear,WH_A,110,264,148,1364.09,226,201885.32,65,Supplier_Y,20,0,0,4,0.021,1,0.881
17-01-2025,SKU100744,Shirt,Accessories,WH_A,14,167,388,547.59,0,212464.92,42,Supplier_X,30,0,0,4,0.057,8,55.429
30-11-2023,SKU100745,Sunglasses,Clothing,WH_B,77,112,234,159.17,0,37245.78,114,Supplier_Z,16,0,0,3,0.07,4,6.078
25-05-2025,SKU100746,Cap,Clothing,WH_C,75,147,136,1384.24,86,188256.64,18,Supplier_Z,16,0,1,1,0.128,8,1.689
14-09-2025,SKU100747,Jacket,Clothing,WH_A,417,219,266,1269.37,370,337652.42,41,Supplier_W,8,1,0,3,0.034,8,0.676
21-10-2025,SKU100748,Shirt,Clothing,WH_B,327,32,228,1367.74,131,311844.72,86,Supplier_Z,11,0,1,1,0.108,2,0.996
07-02-2025,SKU100749,T-Shirt,Clothing,WH_A,274,219,360,559.3,133,201348,116,Supplier_W,24,0,1,4,0.037,6,1.769
29-01-2024,SKU100750,Shorts,Accessories,WH_A,493,184,320,1058.08,357,338585.6,37,Supplier_W,5,0,0,4,0.071,10,0.753
31-03-2024,SKU100751,Dress,Accessories,WH_A,196,192,281,755.32,107,212244.92,32,Supplier_Y,19,0,1,4,0.187,4,1.855
31-01-2024,SKU100752,Sweater,Accessories,WH_A,375,179,201,1644.51,353,330546.51,97,Supplier_W,30,0,1,3,0.179,3,0.552
24-01-2024,SKU100753,Shirt,Accessories,WH_B,218,5,231,185.32,0,42808.92,114,Supplier_X,14,0,1,2,0.191,9,2.119
06-02-2025,SKU100754,Belt,Accessories,WH_C,62,8,18,587.11,52,10567.98,104,Supplier_Z,6,1,0,4,0.118,12,0.316
08-11-2023,SKU100755,Shirt,Accessories,WH_B,360,60,15,1225.76,405,18386.4,78,Supplier_W,22,0,1,4,0.1,10,0.039
28-12-2023,SKU100756,Watch,Accessories,WH_B,460,162,55,450.19,567,24760.45,119,Supplier_Z,18,0,1,5,0.17,12,0.107
22-09-2025,SKU100757,Scarf,Clothing,WH_B,31,98,356,1361.79,0,484797.24,71,Supplier_W,26,0,1,4,0.016,9,22.968
24-10-2025,SKU100758,Skirt,Footwear,WH_A,478,147,113,316.71,512,35788.23,57,Supplier_Y,12,0,0,4,0.196,2,0.228
26-01-2025,SKU100759,Cap,Accessories,WH_C,232,57,67,94.48,222,6330.16,75,Supplier_X,28,1,0,4,0.092,5,0.295
29-01-2025,SKU100760,Jacket,Footwear,WH_A,109,214,77,1733.81,246,133503.37,71,Supplier_Z,9,0,0,4,0.135,10,0.434
09-03-2025,SKU100761,Coat,Accessories,WH_B,164,181,29,700.22,316,20306.38,103,Supplier_Y,12,1,0,1,0.146,10,0.121
11-12-2023,SKU100762,Socks,Accessories,WH_A,193,34,6,355.86,221,2135.16,78,Supplier_Z,9,0,0,5,0.126,7,0.029
20-10-2024,SKU100763,Belt,Clothing,WH_C,6,45,395,386.78,0,152778.1,65,Supplier_Y,25,0,1,4,0.178,9,131.667
10-02-2024,,Belt,Footwear,WH_C,431,86,151,1777.5,366,268402.5,83,Supplier_X,30,0,0,5,0.058,8,0.379
18-01-2024,SKU100765,Skirt,Clothing,WH_A,138,3,362,1326.14,0,480062.68,45,Supplier_W,20,0,1,5,0.106,10,5.246
11-05-2025,SKU100766,Blouse2,Clothing,WH_B,458,265,21,1914.88,702,40212.48,45,Supplier_Y,11,0,0,3,0.086,4,0.036
09-04-2024,SKU100767,Belt,Footwear,WH_A,342,106,29,1610.08,419,46692.32,65,Supplier_Z,24,0,0,4,0.141,3,0.076
14-07-2024,SKU100768,Shirt,Clothing,WH_B,286,74,166,1546.71,194,256753.86,16,Supplier_Z,20,1,0,4,0.079,1,0.692
11-09-2025,SKU100769,Scarf,Accessories,WH_C,427,39,147,1024.65,319,150623.55,102,Supplier_Y,19,1,1,4,0.179,1,0.394
18-01-2025,SKU100770,Sweater,Accessories,WH_A,300,126,48,1650.57,378,79227.36,41,Supplier_X,13,1,0,1,0.098,9,0.142
04-03-2024,SKU100771,Blouse,Accessories,WH_C,455,182,324,854.67,313,276913.08,100,Supplier_X,3,0,0,5,0.107,4,0.844
08-09-2024,SKU100772,Dress,Accessories,WH_B,55,118,297,1662.65,0,493807.05,10,Supplier_W,19,0,0,5,0.099,8,10.8
01-08-2024,SKU100773,Bag,Accessories,WH_B,159,72,261,1527.6,0,398703.6,67,Supplier_W,6,0,0,4,0.125,4,3.283
31-12-2023,SKU100774,Dress,Clothing,WH_A,495,39,180,1372.96,354,247132.8,29,Supplier_Z,6,0,0,3,0.102,12,0.424
30-06-2024,SKU100775,Sweater,Clothing,WH_A,148,203,289,692.95,62,200262.55,43,Supplier_Z,16,0,0,4,0.187,6,2.752
30-11-2024,SKU100776,Belt,Accessories,WH_A,286,95,121,1279.89,260,154866.69,60,Supplier_W,30,0,0,4,0.026,4,0.443
12-12-2024,SKU100777,Sunglasses,Accessories,WH_C,256,278,123,1038.24,411,127703.52,45,Supplier_W,11,1,0,4,0.003,2,0.369
23-07-2025,SKU100778,Dress,Clothing,WH_B,460,142,265,950.01,337,251752.65,35,Supplier_W,15,1,1,3,0.104,1,0.665
05-09-2024,SKU100779,T-Shirt,Footwear,WH_B,138,114,27,1980.98,225,53486.46,96,Supplier_Y,30,1,0,3,0.153,8,0.149
01-06-2024,SKU100780,Bag,Clothing,WH_C,348,132,258,1033.58,222,266663.64,42,Supplier_W,30,1,0,4,0.13,6,0.905
23-06-2024,SKU100781,Dress,Clothing,WH_A,323,167,76,112.37,414,8540.12,10,Supplier_Y,18,0,0,2,0.193,1,0.206
07-06-2025,SKU100782,Cap,Clothing,WH_A,291,244,366,1271.61,169,465409.26,76,Supplier_Y,3,0,0,4,0.036,5,1.591
21-01-2024,SKU100783,Blouse2,Clothing,WH_C,334,276,193,1469.62,417,283636.66,59,Supplier_W,5,1,0,3,0.139,3,0.514
15-01-2025,SKU100784,Blouse,Clothing,WH_B,186,258,381,1776.11,63,676697.91,44,Supplier_X,21,0,1,5,0.163,2,3.06
18-02-2024,SKU100785,Jeans,Footwear,WH_B,322,45,34,1283.74,333,43647.16,44,Supplier_X,10,0,1,5,0.182,3,0.104
02-01-2025,SKU100786,Bag,Accessories,WH_B,183,236,113,87.94,306,9937.22,68,Supplier_Z,20,0,0,3,0.106,2,0.462
11-10-2025,SKU100787,Sunglasses,Accessories,WH_B,306,52,61,283.5,297,17293.5,86,Supplier_W,8,0,1,2,0.073,10,0.202
08-09-2024,SKU100788,Skirt,Footwear,WH_C,412,147,51,364.42,508,18585.42,106,Supplier_Z,29,1,1,4,0.191,2,0.111
13-02-2024,SKU100789,Dress,Accessories,WH_B,468,186,115,461.96,539,53125.4,22,Supplier_W,22,1,0,4,0.158,1,0.228
07-10-2024,SKU100790,Coat,Accessories,WH_C,385,20,46,1609.56,359,74039.76,31,Supplier_Z,28,0,0,2,0.094,3,0.124
15-01-2025,SKU100791,Sneakers,Accessories,WH_A,261,89,100,654.03,250,65403,65,Supplier_Y,8,0,0,4,0.13,3,0.391
27-01-2025,SKU100792,Shorts,Footwear,WH_C,414,232,278,659.11,368,183232.58,14,Supplier_W,7,0,0,5,0.056,4,0.711
10-09-2024,SKU100793,Belt,Footwear,WH_B,309,214,106,1523.4,417,161480.4,90,Supplier_X,14,0,0,2,0.123,3,0.292
13-07-2024,SKU100794,Jacket,Accessories,WH_A,343,50,34,854.25,359,29044.5,52,Supplier_W,11,0,0,3,0.108,8,0.097
21-04-2024,SKU100795,Belt,Accessories,WH_C,423,152,358,176.05,217,63025.9,83,Supplier_Z,11,1,1,4,0.008,12,1.119
02-03-2025,SKU100796,Blouse,Accessories,WH_C,144,115,374,1191,0,445434,64,Supplier_Z,19,0,1,4,0.173,4,5.194
07-10-2024,SKU100797,Scarf,Clothing,WH_C,260,213,287,303.63,186,87141.81,100,Supplier_Z,21,1,0,1,0.098,10,1.287
02-05-2025,SKU100798,Sunglasses,Clothing,WH_A,1,136,1,1164.75,136,1164.75,24,Supplier_Z,19,0,0,4,0.096,1,0.015
21-02-2024,SKU100799,Tie,Clothing,WH_C,313,284,238,1570.29,359,373729.02,118,Supplier_Z,24,0,1,2,0.057,2,0.708
23-05-2025,SKU100800,Bag,Footwear,WH_B,11,70,367,1862.5,0,683537.5,51,Supplier_Z,18,0,1,5,0.039,7,66.727
27-01-2024,SKU100801,Belt,Accessories,WH_A,260,244,377,180.75,127,68142.75,18,Supplier_X,14,0,1,4,0.058,6,1.948
19-03-2024,SKU100802,Jacket,Footwear,WH_A,361,37,271,642.73,127,174179.83,80,Supplier_Z,5,0,0,4,0.13,9,1.111
24-03-2024,SKU100803,Belt,Footwear,WH_C,443,215,143,1322.3,515,189088.9,66,Supplier_X,16,1,0,5,0.02,6,0.299
09-05-2024,SKU100804,Watch,Footwear,WH_B,168,126,91,665.13,203,60526.83,19,Supplier_W,19,0,1,4,0.067,2,0.491
12-12-2024,SKU100805,Scarf,Accessories,WH_A,147,71,220,929.5,0,204490,73,Supplier_Y,24,0,1,4,0.196,8,2.993
02-10-2024,SKU100806,Tie,Clothing,WH_C,199,225,53,89.18,371,4726.54,50,Supplier_X,18,0,0,3,0.054,9,0.186
29-03-2025,SKU100807,Sandals,Accessories,WH_B,384,283,227,1402.32,440,318326.64,22,Supplier_W,23,0,1,4,0.193,5,0.551
15-01-2024,SKU100808,Sweater,Accessories,WH_C,311,245,32,1772.4,524,56716.8,25,Supplier_Y,14,0,0,2,0.021,6,0.077
06-05-2025,SKU100809,Watch,Footwear,WH_C,69,70,213,1954.88,0,416389.44,107,Supplier_X,30,1,0,5,0.159,4,6.174
30-12-2023,SKU100810,Scarf,Footwear,WH_A,311,194,135,1669.54,370,225387.9,81,Supplier_X,26,0,0,4,0.088,11,0.396
30-01-2025,SKU100811,Shirt,Footwear,WH_A,53,37,247,111.96,0,27654.12,69,Supplier_W,4,0,1,5,0.039,2,9.321
30-05-2024,SKU100812,Skirt,Clothing,WH_C,394,116,52,1321.12,458,68698.24,40,Supplier_Z,10,0,0,3,0.157,12,0.122
12-03-2024,SKU100813,Bag,Clothing,WH_A,258,237,63,1016.54,432,64042.02,64,Supplier_X,14,0,0,2,0.001,5,0.183
20-12-2023,SKU100814,Cap,Clothing,WH_A,350,203,313,1878.9,240,588095.7,101,Supplier_X,23,0,1,4,0.069,5,1.061
26-02-2024,SKU100815,Sneakers,Accessories,WH_B,27,4,373,1809.17,0,674820.41,80,Supplier_W,18,1,1,2,0.121,1,27.63
31-08-2025,SKU100816,Belt,Footwear,WH_B,366,156,36,1976.69,486,71160.84,43,Supplier_Z,10,0,0,3,0.046,12,0.085
08-05-2024,SKU100817,Watch,Accessories,WH_C,362,106,211,1730.77,257,365192.47,106,Supplier_Y,30,0,0,5,0.067,5,0.682
10-02-2024,SKU100818,Hat,Clothing,WH_C,119,227,11,1116.44,335,12280.84,13,Supplier_Z,18,0,0,2,0.018,1,0.048
15-11-2024,SKU100819,T-Shirt,Footwear,WH_C,132,141,83,1444.06,190,119856.98,64,Supplier_Z,12,0,0,3,0.171,3,0.516
10-04-2025,SKU100820,Coat,Clothing,WH_C,379,171,387,1931.12,163,747343.44,111,Supplier_W,22,0,0,5,0.084,11,1.428
01-11-2024,SKU100821,Jeans,Footwear,WH_B,89,145,93,1177.33,141,109491.69,99,Supplier_Z,17,0,0,1,0.029,9,0.809
03-10-2025,SKU100822,Tie,Footwear,WH_A,15,6,341,1687.96,0,575594.36,75,Supplier_W,6,0,0,4,0.04,4,45.467
14-08-2024,SKU100823,Shorts,Accessories,WH_B,286,15,206,1887.31,95,388785.86,105,Supplier_Y,28,1,1,4,0.055,9,1.081
20-05-2024,SKU100824,Belt,Accessories,WH_C,283,36,37,1162.55,282,43014.35,112,Supplier_X,17,0,1,5,0.046,6,0.131
20-05-2024,SKU100825,Sweater,Clothing,WH_C,390,152,347,360.35,195,125041.45,115,Supplier_X,6,0,0,4,0.101,1,1.186
04-09-2025,SKU100826,Sneakers,Accessories,WH_B,229,264,202,353.35,291,71376.7,68,Supplier_W,13,0,0,5,0.181,12,0.777
08-02-2024,SKU100827,Bag,Accessories,WH_B,136,182,269,274.87,49,73940.03,50,Supplier_W,8,0,0,1,0.037,3,2.908
09-09-2025,SKU100828,Cap,Accessories,WH_C,294,155,74,978.83,375,72433.42,75,Supplier_Z,6,0,0,2,0.091,3,0.221
07-01-2024,SKU100829,Jeans,Footwear,WH_A,226,136,127,986.28,235,125257.56,99,Supplier_Z,11,0,1,4,0.133,4,0.551
02-08-2025,SKU100830,Skirt,Accessories,WH_C,426,89,328,1253.87,187,411269.36,56,Supplier_X,11,0,1,4,0.037,10,1.07
28-12-2023,SKU100831,Sandals,Clothing,WH_B,26,217,151,991.6,92,149731.6,36,Supplier_X,5,0,1,4,0.031,4,2.559
14-12-2024,SKU100832,Blouse,Footwear,WH_C,331,185,9,1947.46,507,17527.14,88,Supplier_X,25,0,1,4,0.031,8,0.021
12-11-2023,SKU100833,Sweater,Footwear,WH_C,116,208,37,618.06,287,22868.22,30,Supplier_W,30,0,1,5,0.176,3,0.184
15-02-2025,SKU100834,Shirt,Accessories,WH_A,88,50,104,1753.94,34,182409.76,100,Supplier_Y,7,1,0,4,0.142,11,1.705
03-07-2025,SKU100835,Bag,Footwear,WH_C,106,287,164,245.64,229,40284.96,107,Supplier_Y,17,0,1,5,0.067,4,0.979
19-09-2025,SKU100836,Skirt,Clothing,WH_C,220,87,31,1223.74,276,37935.94,20,Supplier_W,30,0,0,4,0.181,12,0.125
24-04-2025,SKU100837,Sneakers,Clothing,WH_C,222,135,211,1314.23,146,277302.53,96,Supplier_Z,11,0,1,4,0.191,12,1.147
16-12-2024,SKU100838,T-Shirt,Footwear,WH_B,121,157,13,1555.85,265,20226.05,31,Supplier_Y,4,1,0,4,0.08,3,0.067
03-04-2025,SKU100839,Cap,Accessories,WH_B,381,281,229,1030.89,433,236073.81,32,Supplier_Z,5,1,0,4,0.102,7,0.563
13-08-2025,SKU100840,Scarf,Accessories,WH_A,353,154,131,434.59,376,56931.29,74,Supplier_X,28,0,0,4,0.072,6,0.359
27-06-2024,SKU100841,Hat,Footwear,WH_C,32,219,151,769.55,100,116202.05,68,Supplier_X,23,0,0,5,0.046,1,2.288
14-04-2025,SKU100842,Jacket,Clothing,WH_B,90,166,95,580.71,161,55167.45,85,Supplier_Z,14,1,1,4,0.156,10,0.757
18-10-2024,SKU100843,Watch,Footwear,WH_A,183,178,9,867.26,352,7805.34,98,Supplier_X,18,0,1,4,0.13,1,0.034
23-12-2023,SKU100844,Sweater,Accessories,WH_C,375,49,373,1083.44,51,404123.12,79,Supplier_W,7,0,0,5,0.073,6,1.751
